,country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
0,Australia,1970,AUS,12595038.0,242644631552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.054,2.417,18395.691,231.694,0.0,0.0,5.869,19.971,28601.502,360.237,0.0,40.641,0.0,0.0,0.0,9.125,47.673,45263.98,2.35,8.741,43.341,0.0,0.0,42810.016,539.194,0.0,94.579,319.338,13.177,17.304,0.0,0.0,1373.872,467.828,14.257,1373.872,17.304,0.0,3.035,0.0,17.118,4.396,30.075,807.515,10.171,2387.814,0.0,5.275,16.359,4.332,30.908,0.0,0.0,2453.965,0.0,5.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.572,27.747,290.195,0.0,0.0,23040.455,291.111,75.351,8037.656,101.235,0.0,50.902,0.833,0.261,0.0,-7.117,-0.064,20.722,0.0,66.15,0.0,0.0,0.146,0.0,570.102,16.359,4.332,30.908,0.0,0.0,2453.965,0.0,5.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Australia,1971,AUS,12993837.0,253439754240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378,0.875,17898.441,232.569,0.0,0.0,-6.074,-21.879,26039.848,338.358,0.0,38.839,0.0,0.0,0.0,5.035,28.706,46083.969,2.363,4.59,24.747,0.0,0.0,43400.629,563.941,0.0,94.177,49.253,8.523,25.827,0.0,0.0,1987.61,49.253,8.523,1987.61,25.827,0.0,4.313,0.0,13.143,3.953,34.027,885.608,11.507,2618.733,0.0,5.683,12.834,3.959,34.867,0.0,0.0,2683.344,0.0,5.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.289,15.349,305.545,0.0,0.0,23514.574,75.257,76.186,13654.192,177.42,0.0,51.025,0.84,0.263,0.0,0.766,0.006,20.24,0.0,64.611,0.0,0.0,0.14,0.0,598.808,12.834,3.959,34.867,0.0,0.0,2683.344,0.0,5.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Australia,1972,AUS,13300319.0,260535648256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.455,10.361,18265.016,242.931,0.0,0.0,21.236,71.853,30842.145,410.21,0.0,38.801,0.0,0.0,0.0,4.557,27.287,47073.68,2.403,4.805,27.097,0.0,0.0,44437.891,591.038,0.0,94.401,43.55,11.248,37.074,0.0,0.0,2787.471,43.55,11.248,2787.471,37.074,0.0,5.922,0.0,0.399,0.136,34.163,868.649,11.553,2568.587,0.0,5.457,0.534,0.19,35.057,0.0,0.0,2635.79,0.0,5.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.796,5.489,311.033,0.0,0.0,23385.406,6.716,11.916,14235.483,189.336,0.0,49.678,0.894,0.28,0.0,6.464,0.054,21.052,0.0,67.203,0.0,0.0,0.143,0.0,626.095,0.534,0.19,35.057,0.0,0.0,2635.79,0.0,5.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Australia,1973,AUS,13513318.0,274659475456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.139,10.056,18721.242,252.986,0.0,0.0,2.051,8.413,30978.58,418.623,0.0,37.795,0.0,0.0,0.0,6.91,43.261,49533.055,2.437,6.922,40.91,0.0,0.0,46764.816,631.948,0.0,94.411,26.958,9.995,47.069,0.0,0.0,3483.141,26.958,9.995,3483.141,47.069,0.0,7.032,0.0,6.34,2.166,36.329,909.165,12.286,2688.392,0.0,5.427,6.681,2.351,37.408,0.0,0.0,2768.236,0.0,5.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.707,20.86,331.893,0.0,0.0,24560.434,25.273,47.851,17552.109,237.187,0.0,49.584,1.079,0.338,0.0,20.714,0.185,25.012,0.0,79.845,0.0,0.0,0.161,0.0,669.356,6.681,2.351,37.408,0.0,0.0,2768.236,0.0,5.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Australia,1974,AUS,13713392.0,281474170880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.381,11.083,19256.316,264.069,0.0,0.0,5.364,22.454,32164.012,441.078,0.0,37.094,0.0,0.0,0.0,6.356,42.545,51912.836,2.529,5.943,37.559,0.0,0.0,48821.367,669.507,0.0,94.045,14.093,6.633,53.702,0.0,0.0,3916.025,14.093,6.633,3916.025,53.702,0.0,7.543,0.0,12.926,4.696,41.025,1011.706,13.874,2991.604,0.0,5.763,13.301,4.986,42.394,0.0,0.0,3091.466,0.0,5.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978,19.842,351.735,0.0,0.0,25649.025,-1.058,-2.51,17112.994,234.677,0.0,49.408,1.369,0.429,0.0,26.923,0.29,31.283,0.0,99.863,0.0,0.0,0.192,0.0,711.901,13.301,4.986,42.394,0.0,0.0,3091.466,0.0,5.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Australia,1975,AUS,13886865.0,289102987264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.208,8.472,19625.859,272.542,0.0,0.0,4.753,20.962,33271.742,462.04,0.0,37.649,0.0,0.0,0.0,1.686,11.999,52128.41,2.504,1.316,8.81,0.0,0.0,48845.879,678.316,0.0,93.703,7.389,3.968,57.67,0.0,0.0,4152.843,7.389,3.968,4152.843,57.67,0.0,7.967,0.0,7.308,2.998,44.023,1072.078,14.888,3170.123,0.0,6.081,7.508,3.19,45.584,0.0,0.0,3282.531,0.0,6.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.032,-3.631,348.104,0.0,0.0,25067.176,7.152,16.785,18107.904,251.462,0.0,48.087,1.561,0.489,0.0,13.986,0.192,35.213,0.0,112.408,0.0,0.0,0.216,0.0,723.9,7.508,3.19,45.584,0.0,0.0,3282.531,0.0,6.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Australia,1976,AUS,14038078.0,300755714048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.394,9.25,20073.379,281.792,0.0,0.0,11.371,52.538,36655.906,514.578,0.0,37.618,0.0,0.0,0.0,3.479,25.188,53361.164,2.491,4.036,27.374,0.0,0.0,50269.727,705.69,0.0,94.207,18.046,10.407,68.077,0.0,0.0,4849.468,18.046,10.407,4849.468,68.077,0.0,9.088,0.0,-4.93,-2.17,41.853,1008.248,14.154,2981.377,0.0,5.587,-4.806,-2.186,43.398,0.0,0.0,3091.437,0.0,5.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.217,7.717,355.821,0.0,0.0,25346.879,2.401,6.037,18342.896,257.499,0.0,47.501,1.545,0.484,0.0,-1.022,-0.016,34.478,0.0,110.06,0.0,0.0,0.206,0.0,749.088,-4.806,-2.186,43.398,0.0,0.0,3091.437,0.0,5.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Australia,1977,AUS,14193365.0,303887974400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.396,12.389,20726.625,294.181,0.0,0.0,6.123,31.508,38474.809,546.087,0.0,37.429,0.0,0.0,0.0,4.923,36.88,55375.77,2.586,5.507,38.859,0.0,0.0,52457.586,744.55,0.0,94.73,14.236,9.691,77.768,0.0,0.0,5479.211,14.236,9.691,5479.211,77.768,0.0,9.895,0.0,-4.309,-1.803,40.049,954.245,13.544,2821.693,0.0,5.096,-4.542,-1.979,41.419,0.0,0.0,2918.178,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.716,16.779,372.601,0.0,0.0,26251.754,5.798,14.931,19194.172,272.43,0.0,47.407,1.369,0.429,0.0,-11.364,-0.176,30.225,0.0,96.486,0.0,0.0,0.174,0.0,785.969,-4.542,-1.979,41.419,0.0,0.0,2918.178,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Australia,1978,AUS,14355814.0,312728256512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.611,7.681,21027.096,301.861,0.0,0.0,0.557,3.044,38251.465,549.131,0.0,37.211,0.0,0.0,0.0,3.213,25.252,56508.172,2.594,2.953,21.983,0.0,0.0,53395.305,766.533,0.0,94.491,7.66,5.957,83.725,0.0,0.0,5832.158,7.66,5.957,5832.158,83.725,0.0,10.321,0.0,8.354,3.346,43.395,1022.258,14.675,3022.807,0.0,5.349,7.925,3.269,44.688,0.0,0.0,3112.864,0.0,5.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,8.346,380.947,0.0,0.0,26536.057,-0.999,-2.72,18787.484,269.71,0.0,46.96,1.293,0.405,0.0,-5.594,-0.077,28.212,0.0,90.057,0.0,0.0,0.159,0.0,811.221,7.925,3.269,44.688,0.0,0.0,3112.864,0.0,5.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Australia,1979,AUS,14520529.0,329194274816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.532,13.681,21730.727,315.542,0.0,0.0,4.597,25.245,39556.16,574.376,0.0,37.507,0.0,0.0,0.0,3.707,30.071,57938.066,2.556,4.083,31.299,0.0,0.0,54945.078,797.832,0.0,94.834,15.109,12.65,96.375,0.0,0.0,6637.167,15.109,12.65,6637.167,96.375,0.0,11.456,0.0,-2.925,-1.269,42.125,981.098,14.246,2901.095,0.0,5.007,-2.76,-1.228,43.46,0.0,0.0,2992.988,0.0,5.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.304,4.968,385.915,0.0,0.0,26577.186,0.368,0.994,18642.801,270.703,0.0,45.872,1.334,0.418,0.0,3.21,0.041,28.787,0.0,91.893,0.0,0.0,0.159,0.0,841.291,-2.76,-1.228,43.46,0.0,0.0,2992.988,0.0,5.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Australia,1980,AUS,14706329.0,335756460032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923,9.222,22083.273,324.764,0.0,0.0,21.425,123.059,47424.148,697.435,0.0,38.468,0.0,0.0,0.0,0.351,2.956,57407.051,2.514,0.673,5.366,0.0,0.0,54615.762,803.197,0.0,95.138,14.828,14.291,110.666,0.0,0.0,7525.051,14.828,14.291,7525.051,110.666,0.0,13.108,0.0,-5.471,-2.305,39.821,915.701,13.467,2707.718,0.0,4.717,-5.54,-2.41,41.05,0.0,0.0,2791.287,0.0,4.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.702,-18.147,367.768,0.0,0.0,25007.438,-6.176,-16.719,17270.436,253.985,0.0,43.562,1.229,0.385,0.0,-7.895,-0.105,26.179,0.0,83.569,0.0,0.0,0.146,0.0,844.247,-5.54,-2.41,41.05,0.0,0.0,2791.287,0.0,4.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Australia,1981,AUS,14930055.0,348726755328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.579,8.375,22313.307,333.139,0.0,0.0,13.067,91.136,52817.699,788.571,0.0,38.837,0.0,0.0,0.0,1.605,13.547,57454.168,2.46,1.532,12.304,0.0,0.0,54621.473,815.502,0.0,95.07,8.384,9.279,119.944,0.0,0.0,8033.754,8.384,9.279,8033.754,119.944,0.0,13.983,0.0,2.968,1.182,41.003,928.754,13.866,2746.315,0.0,4.78,3.023,1.243,42.292,0.0,0.0,2832.694,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.455,-5.349,362.418,0.0,0.0,24274.412,-2.6,-6.603,16569.402,247.382,0.0,42.25,1.29,0.404,0.0,4.935,0.061,27.06,0.0,86.379,0.0,0.0,0.15,0.0,857.794,3.023,1.243,42.292,0.0,0.0,2832.694,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Australia,1982,AUS,15168446.0,348301459456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063,3.542,22196.113,336.681,0.0,0.0,2.078,16.383,53067.684,804.954,0.0,39.613,0.0,0.0,0.0,-0.918,-7.874,56032.07,2.44,-0.612,-4.991,0.0,0.0,53433.984,810.51,0.0,95.363,-2.471,-2.964,116.981,0.0,0.0,7712.117,-2.471,-2.964,7712.117,116.981,0.0,13.764,0.0,-7.904,-3.241,37.762,841.901,12.77,2489.493,0.0,4.443,-6.895,-2.883,39.409,0.0,0.0,2598.085,0.0,4.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.537,-5.569,356.849,0.0,0.0,23525.756,-1.395,-3.451,16081.471,243.931,0.0,41.986,1.647,0.516,0.0,27.723,0.358,34.018,0.0,108.592,0.0,0.0,0.194,0.0,849.919,-6.895,-2.883,39.409,0.0,0.0,2598.085,0.0,4.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Australia,1983,AUS,15383079.0,348353560576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037,-0.125,21878.295,336.556,0.0,0.0,4.197,33.786,54523.594,838.741,0.0,40.996,0.0,0.0,0.0,-3.41,-28.98,53366.375,2.357,-3.306,-26.797,0.0,0.0,50946.488,783.714,0.0,95.466,8.629,10.094,127.075,0.0,0.0,8260.688,8.629,10.094,8260.688,127.075,0.0,15.479,0.0,-5.064,-1.912,35.849,788.116,12.124,2330.45,0.0,4.367,-5.507,-2.184,37.225,0.0,0.0,2419.888,0.0,4.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.303,-36.766,320.083,0.0,0.0,20807.504,-2.658,-6.484,15435.6,237.447,0.0,38.99,1.376,0.431,0.0,-16.473,-0.271,28.018,0.0,89.439,0.0,0.0,0.168,0.0,820.939,-5.507,-2.184,37.225,0.0,0.0,2419.888,0.0,4.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Australia,1984,AUS,15579478.0,372379582464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.749,19.347,22844.332,355.903,0.0,0.0,5.029,42.177,56543.441,880.917,0.0,41.752,0.0,0.0,0.0,3.835,31.481,54714.285,2.289,3.635,28.485,0.0,0.0,52132.617,812.199,0.0,95.282,-1.383,-1.758,125.317,0.0,0.0,8043.739,-1.383,-1.758,8043.739,125.317,0.0,14.701,0.0,8.267,2.964,38.813,842.515,13.126,2491.309,0.0,4.553,8.063,2.996,40.221,0.0,0.0,2581.669,0.0,4.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.404,10.895,330.979,0.0,0.0,21244.545,29.713,70.552,19769.559,307.999,0.0,38.828,1.408,0.441,0.0,2.32,0.032,28.306,0.0,90.36,0.0,0.0,0.165,0.0,852.42,8.063,2.996,40.221,0.0,0.0,2581.669,0.0,4.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Australia,1985,AUS,15785685.0,391229276160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438,12.236,23321.059,368.139,5661.712,89.374,21.958,193.428,68058.219,1074.346,72.266,41.95,0.0,123.673,14.093,2.95,25.15,55592.766,2.243,2.794,22.693,6685.931,105.542,52889.207,834.892,85.34,95.137,6.891,8.635,133.953,728.572,11.501,8485.702,6.891,8.635,8485.702,133.953,9.3,15.264,0.0,6.206,2.409,41.222,883.111,13.941,2611.349,11.272,4.697,6.115,2.457,42.678,0.0,0.0,2703.562,0.0,4.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,1.822,332.801,295.648,4.667,21082.443,15.858,48.842,22605.359,356.841,3.774,37.923,1.456,0.456,0.0,3.401,0.048,28.887,0.0,92.213,0.369,0.0,0.166,7834.503,877.57,6.115,2.457,42.678,0.0,0.0,2703.562,0.0,4.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Australia,1986,AUS,16012299.0,399344402432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539,9.347,23574.76,377.486,5782.243,92.587,6.377,68.514,71373.859,1142.86,71.481,42.182,0.0,129.527,14.474,1.975,17.335,55888.602,2.241,2.045,17.07,6878.587,110.142,53206.754,851.962,85.034,95.201,9.24,12.377,146.329,860.838,13.784,9138.556,9.24,12.377,9138.556,146.329,10.642,16.351,0.0,0.612,0.252,41.474,875.939,14.026,2590.143,10.828,4.634,0.62,0.265,42.943,0.0,0.0,2681.848,0.0,4.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.398,-4.654,328.147,235.506,3.771,20493.438,-10.658,-38.033,19910.219,318.808,2.911,36.668,1.468,0.46,0.0,0.877,0.013,28.728,0.0,91.705,0.355,0.0,0.164,8089.219,894.905,0.62,0.265,42.943,0.0,0.0,2681.848,0.0,4.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Australia,1987,AUS,16259251.0,419094036480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.205,15.875,24193.064,393.361,6171.748,100.348,4.446,50.808,73414.664,1193.667,73.886,42.702,0.0,135.815,14.744,2.936,26.277,56655.859,2.198,3.224,27.463,7204.268,117.136,54087.707,879.426,86.247,95.467,2.095,3.065,149.395,860.372,13.989,9188.282,2.095,3.065,9188.282,149.395,10.3,16.218,0.0,-2.937,-1.218,40.256,837.295,13.614,2475.874,10.024,4.37,-2.775,-1.186,41.756,0.0,0.0,2568.149,0.0,4.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.597,8.523,336.67,172.148,2.799,20706.361,6.293,20.064,20841.799,338.872,2.061,36.548,1.5,0.47,0.0,2.174,0.032,28.907,0.0,92.276,0.346,0.0,0.163,8353.091,921.182,-2.775,-1.186,41.756,0.0,0.0,2568.149,0.0,4.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Australia,1988,AUS,16525901.0,437912797184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.187,20.403,25037.297,413.764,6414.053,105.998,-1.707,-20.374,70997.242,1173.293,73.931,42.946,0.0,143.374,14.881,4.589,42.269,58299.43,2.2,4.469,39.305,7452.544,123.16,55593.363,918.73,85.901,95.358,2.409,3.599,152.993,890.602,14.718,9257.794,2.409,3.599,9257.793,152.993,10.265,15.88,0.0,5.294,2.131,42.387,867.393,14.334,2564.87,9.998,4.399,6.97,2.964,44.72,0.0,0.0,2706.073,0.0,4.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545,15.303,351.973,147.889,2.444,21298.271,-5.094,-17.264,19460.863,321.608,1.705,36.533,2.334,0.731,0.0,55.532,0.833,44.234,0.0,141.203,0.51,0.0,0.242,8675.714,963.451,6.97,2.964,44.72,0.0,0.0,2706.073,0.0,4.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Australia,1989,AUS,16796586.0,457176154112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.881,20.194,25836.102,433.958,6760.897,113.56,8.641,101.385,75889.109,1274.678,74.99,42.878,0.0,151.433,14.962,5.048,48.633,60255.328,2.214,5.292,48.62,7841.594,131.712,57592.066,967.35,86.977,95.58,9.074,13.882,166.876,900.659,15.128,9935.092,15.741,24.082,10542.359,177.076,9.99,16.488,0.0,-0.564,-0.239,42.148,848.605,14.254,2509.316,9.413,4.164,-0.012,0.013,44.734,0.0,0.0,2663.257,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.132,14.543,366.516,180.037,3.024,21820.873,-5.683,-18.276,18059.191,303.333,1.997,36.214,2.586,0.81,0.0,10.807,0.252,48.224,0.0,153.941,0.535,0.0,0.255,9015.701,1012.084,-0.012,0.013,44.734,0.0,0.0,2663.257,0.0,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Australia,1990,AUS,17048002.0,464136601600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394,10.389,26064.475,444.347,7236.214,123.363,4.701,59.923,78284.906,1334.601,79.255,43.013,0.0,155.654,15.067,2.073,20.976,60597.098,2.226,2.03,19.641,8177.058,139.402,57894.836,986.991,89.56,95.541,0.53,0.884,167.759,737.066,12.566,9840.419,16.397,29.036,12090.065,206.111,8.073,16.239,0.0,3.549,1.496,43.644,865.761,14.759,2560.047,9.482,4.225,3.023,1.335,46.068,910.312,15.519,2702.262,9.97,4.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.283,8.368,374.885,203.778,3.474,21989.943,16.077,48.766,20653.402,352.099,2.232,36.289,2.424,0.76,0.0,-6.235,-0.161,44.551,0.0,142.215,0.488,0.0,0.235,9130.308,1033.059,3.023,1.335,46.068,910.312,15.519,2702.262,9.97,4.459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
